Filename                                                                Regions    Missed_Regions     Regions_Cover   Functions  Missed_Functions  Executed       Lines      Missed_Lines     Lines_Cover    Branches   Missed_Branches     Branches_Cover
lib/Runtime/Language/CacheOperators.cpp                                     586               316    46.08%          11                 3    72.73%         264                58    78.03%         234               113    51.71%
lib/Runtime/Language/CacheOperators.inl                                    1000               557    44.30%           5                 0   100.00%         430                61    85.81%         276               143    48.19%
lib/Runtime/Language/CodeGenRecyclableData.cpp                               19                12    36.84%           2                 0   100.00%           6                 0   100.00%           4                 3    25.00%
lib/Runtime/Language/ConstructorCache.cpp                                   833               605    27.37%          10                 3    70.00%         159                51    67.92%         204               150    26.47%
lib/Runtime/Language/ConstructorCache.h                                     313               199    36.42%          32                 9    71.88%         107                32    70.09%         114                71    37.72%
lib/Runtime/Language/DynamicProfileInfo.cpp                                3357              2455    26.87%         118                48    59.32%        2419              1526    36.92%        1394              1021    26.76%
lib/Runtime/Language/DynamicProfileInfo.h                                   365               177    51.51%         128                33    74.22%         363               121    66.67%         108                48    55.56%
lib/Runtime/Language/DynamicProfileMutator.cpp                               21                16    23.81%           2                 0   100.00%          40                30    25.00%          12                10    16.67%
lib/Runtime/Language/DynamicProfileStorage.cpp                             1628              1598     1.84%          37                34     8.11%         905               878     2.98%         512               501     2.15%
lib/Runtime/Language/DynamicProfileStorage.h                                128               127     0.78%           4                 3    25.00%          71                70     1.41%          44                44     0.00%
lib/Runtime/Language/EHBailoutData.h                                          6                 5    16.67%           4                 3    25.00%          21                13    38.10%           0                 0         -
lib/Runtime/Language/EvalMapRecord.h                                        122                60    50.82%          15                 1    93.33%         102                16    84.31%          40                21    47.50%
lib/Runtime/Language/ExecutionMode.cpp                                       19                19     0.00%           1                 1     0.00%           4                 4     0.00%           4                 4     0.00%
lib/Runtime/Language/FunctionCodeGenRuntimeData.cpp                         376               223    40.69%          17                 4    76.47%         122                29    76.23%         102                64    37.25%
lib/Runtime/Language/FunctionCodeGenRuntimeData.h                            15                 0   100.00%           7                 0   100.00%          22                 0   100.00%           6                 0   100.00%
lib/Runtime/Language/InlineCache.cpp                                       1532               808    47.26%          46                12    73.91%         895               235    73.74%         562               271    51.78%
lib/Runtime/Language/InlineCache.h                                          363               188    48.21%          50                13    74.00%         211                48    77.25%         128                65    49.22%
lib/Runtime/Language/InlineCache.inl                                       1270               707    44.33%          16                 0   100.00%         428                83    80.61%         354               220    37.85%
lib/Runtime/Language/InlineCachePointerArray.h                                8                 0   100.00%           1                 0   100.00%          13                 0   100.00%           6                 0   100.00%
lib/Runtime/Language/InlineCachePointerArray.inl                            255               156    38.82%           7                 0   100.00%          44                 0   100.00%          60                39    35.00%
lib/Runtime/Language/InterpreterLoop.inl                                  51349             47298     7.89%           6                 2    66.67%         307               232    24.43%         166               128    22.89%
lib/Runtime/Language/InterpreterStackFrame.cpp                             6324              4302    31.97%         442               160    63.80%        5492              1992    63.73%        2206              1440    34.72%
lib/Runtime/Language/InterpreterStackFrame.h                                170                88    48.24%          85                34    60.00%         115                38    66.96%          36                23    36.11%
lib/Runtime/Language/JavascriptConversion.cpp                              1132               696    38.52%          51                23    54.90%         990               459    53.64%         598               281    53.01%
lib/Runtime/Language/JavascriptConversion.h                                   5                 0   100.00%           2                 0   100.00%           2                 0   100.00%           2                 0   100.00%
lib/Runtime/Language/JavascriptConversion.inl                               136                34    75.00%          18                 0   100.00%         226                68    69.91%          84                24    71.43%
lib/Runtime/Language/JavascriptExceptionContext.h                            30                22    26.67%          12                 4    66.67%          18                 4    77.78%           4                 4     0.00%
lib/Runtime/Language/JavascriptExceptionObject.cpp                          268               187    30.22%          16                 2    87.50%         184                79    57.07%          88                60    31.82%
lib/Runtime/Language/JavascriptExceptionObject.h                             43                28    34.88%          22                16    27.27%          77                50    35.06%           6                 3    50.00%
lib/Runtime/Language/JavascriptExceptionOperators.cpp                      1195               765    35.98%          43                 9    79.07%         726               211    70.94%         376               223    40.69%
lib/Runtime/Language/JavascriptOperators.cpp                              11017              6558    40.47%         679               334    50.81%        8561              3475    59.41%        4214              2352    44.19%
lib/Runtime/Language/JavascriptOperators.h                                   16                 6    62.50%           5                 1    80.00%          22                 7    68.18%           8                 4    50.00%
lib/Runtime/Language/JavascriptOperators.inl                                172                78    54.65%          11                 1    90.91%         139                16    88.49%          62                25    59.68%
lib/Runtime/Language/JavascriptStackWalker.cpp                             1772              1127    36.40%          88                28    68.18%        1161               380    67.27%         624               361    42.15%
lib/Runtime/Language/JavascriptStackWalker.h                                173               112    35.26%          23                 9    60.87%          80                43    46.25%          56                43    23.21%
lib/Runtime/Language/ModuleNamespace.cpp                                    341               341     0.00%          24                24     0.00%         343               343     0.00%         126               126     0.00%
lib/Runtime/Language/ModuleNamespace.h                                      110               110     0.00%          35                35     0.00%          37                37     0.00%           8                 8     0.00%
lib/Runtime/Language/ModuleNamespaceEnumerator.cpp                           55                55     0.00%           5                 5     0.00%          67                67     0.00%          20                20     0.00%
lib/Runtime/Language/ModuleNamespaceEnumerator.h                             19                19     0.00%           1                 1     0.00%           1                 1     0.00%           2                 2     0.00%
lib/Runtime/Language/ModuleRecordBase.h                                      28                28     0.00%          10                10     0.00%          10                10     0.00%           4                 4     0.00%
lib/Runtime/Language/ProfilingHelpers.cpp                                  1757               960    45.36%          57                27    52.63%        1100               199    81.91%         500               244    51.20%
lib/Runtime/Language/PropertyGuard.h                                        245               120    51.02%          51                 8    84.31%         130                18    86.15%          54                32    40.74%
lib/Runtime/Language/PrototypeChainCache.cpp                                317               147    53.63%          33                 2    93.94%         193                 9    95.34%         114                47    58.77%
lib/Runtime/Language/PrototypeChainCache.h                                   17                 0   100.00%           4                 0   100.00%          31                 0   100.00%          10                 0   100.00%
lib/Runtime/Language/SimdBool16x8OperationX86X64.cpp                          2                 2     0.00%           2                 2     0.00%          10                10     0.00%           0                 0         -
lib/Runtime/Language/SimdBool32x4OperationX86X64.cpp                         16                16     0.00%           4                 4     0.00%          22                22     0.00%           8                 8     0.00%
lib/Runtime/Language/SimdBool8x16OperationX86X64.cpp                          2                 2     0.00%           2                 2     0.00%          11                11     0.00%           0                 0         -
lib/Runtime/Language/SimdFloat32x4OperationX86X64.cpp                        93                93     0.00%          29                29     0.00%         213               213     0.00%          16                16     0.00%
lib/Runtime/Language/SimdFloat64x2OperationX86X64.cpp                        28                28     0.00%          28                28     0.00%         195               195     0.00%           0                 0         -
lib/Runtime/Language/SimdInt16x8OperationX86X64.cpp                          23                23     0.00%          22                22     0.00%         159               159     0.00%           0                 0         -
lib/Runtime/Language/SimdInt32x4OperationX86X64.cpp                          35                35     0.00%          24                24     0.00%         198               198     0.00%           8                 8     0.00%
lib/Runtime/Language/SimdInt64x2Operation.cpp                                34                34     0.00%          11                11     0.00%          79                79     0.00%          16                16     0.00%
lib/Runtime/Language/SimdInt8x16OperationX86X64.cpp                          26                26     0.00%          19                19     0.00%         178               178     0.00%           4                 4     0.00%
lib/Runtime/Language/SimdUint16x8OperationX86X64.cpp                         10                10     0.00%          10                10     0.00%          78                78     0.00%           0                 0         -
lib/Runtime/Language/SimdUint32x4OperationX86X64.cpp                         16                16     0.00%          10                10     0.00%          91                91     0.00%           4                 4     0.00%
lib/Runtime/Language/SimdUint8x16OperationX86X64.cpp                         10                10     0.00%          10                10     0.00%          86                86     0.00%           0                 0         -
lib/Runtime/Language/SimdUtils.cpp                                          169               169     0.00%           5                 5     0.00%          80                80     0.00%          66                66     0.00%
lib/Runtime/Language/SimdUtils.h                                            337               337     0.00%          26                26     0.00%         107               107     0.00%          78                78     0.00%
lib/Runtime/Language/SimpleDataCacheWrapper.h                                 7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
lib/Runtime/Language/SourceDynamicProfileManager.cpp                        432               386    10.65%          19                13    31.58%         262               217    17.18%         146               133     8.90%
lib/Runtime/Language/SourceDynamicProfileManager.h                            9                 2    77.78%           6                 2    66.67%           7                 2    71.43%           2                 0   100.00%
lib/Runtime/Language/SourceTextModuleRecord.cpp                            1545              1545     0.00%          69                69     0.00%        1599              1599     0.00%         594               594     0.00%
lib/Runtime/Language/SourceTextModuleRecord.h                                76                72     5.26%          48                47     2.08%          62                57     8.06%          12                11     8.33%
lib/Runtime/Language/StackTraceArguments.cpp                                165               165     0.00%           4                 4     0.00%         111               111     0.00%          70                70     0.00%
lib/Runtime/Language/StackTraceArguments.h                                    1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
lib/Runtime/Language/TaggedInt.cpp                                          378               200    47.09%          31                 7    77.42%         305                73    76.07%         138                69    50.00%
lib/Runtime/Language/TaggedInt.h                                              3                 1    66.67%           3                 1    66.67%           5                 3    40.00%           0                 0         -
lib/Runtime/Language/TaggedInt.inl                                          208               127    38.94%          18                 2    88.89%         100                17    83.00%          62                34    45.16%
lib/Runtime/Language/ValueType.cpp                                         5392              3189    40.86%         169                27    84.02%        1958               248    87.33%        1840               943    48.75%
lib/Runtime/Language/ValueType.h                                             74                 7    90.54%           4                 0   100.00%          68                 7    89.71%          44                 9    79.55%
lib/Runtime/Language/WAsmjsUtils.cpp                                        273               176    35.53%          30                14    53.33%         310               170    45.16%         158               113    28.48%
lib/Runtime/Language/WAsmjsUtils.h                                          167                94    43.71%          26                 7    73.08%          98                26    73.47%          58                33    43.10%
lib/Runtime/Language/WebAssemblySource.cpp                                   41                41     0.00%           4                 4     0.00%          55                55     0.00%          16                16     0.00%
lib/Runtime/Language/WebAssemblySource.h                                      3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Language/amd64/AsmJsJitTemplate.cpp                               2                 2     0.00%           2                 2     0.00%           7                 7     0.00%           0                 0         -
lib/Runtime/Language/amd64/StackFrame.SystemV.cpp                            23                 6    73.91%           6                 1    83.33%          42                 5    88.10%          12                 5    58.33%
lib/Runtime/Language/amd64/StackFrame.h                                       9                 1    88.89%           9                 1    88.89%           9                 1    88.89%           0                 0         -
lib/Runtime/Library/ArgumentsObject.cpp                                     603               348    42.29%          70                24    65.71%         551               218    60.44%         252               149    40.87%
lib/Runtime/Library/ArgumentsObject.h                                        79                55    30.38%           9                 3    66.67%          24                 6    75.00%          16                11    31.25%
lib/Runtime/Library/ArgumentsObjectEnumerator.cpp                            50                15    70.00%           8                 1    87.50%          61                 9    85.25%          20                 9    55.00%
lib/Runtime/Library/ArgumentsObjectEnumerator.h                               1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Library/ArrayBuffer.cpp                                        1345              1040    22.68%          79                55    30.38%         893               624    30.12%         452               358    20.80%
lib/Runtime/Library/ArrayBuffer.h                                            41                31    24.39%          34                24    29.41%          53                36    32.08%           0                 0         -
lib/Runtime/Library/AtomicsObject.cpp                                       782               782     0.00%          15                15     0.00%         193               193     0.00%         210               210     0.00%
lib/Runtime/Library/AtomicsOperations.cpp                                    16                16     0.00%          13                13     0.00%          50                50     0.00%           0                 0         -
lib/Runtime/Library/BoundFunction.cpp                                       262               154    41.22%          19                12    36.84%         276               130    52.90%         102                64    37.25%
lib/Runtime/Library/BoundFunction.h                                           6                 5    16.67%           4                 3    25.00%           6                 5    16.67%           4                 4     0.00%
lib/Runtime/Library/BufferStringBuilder.cpp                                  84                48    42.86%           4                 0   100.00%          40                 0   100.00%          16                12    25.00%
lib/Runtime/Library/BufferStringBuilder.h                                    22                12    45.45%           6                 0   100.00%          18                 0   100.00%           4                 3    25.00%
lib/Runtime/Library/CommonExternalApiImpl.cpp                                 8                 3    62.50%           6                 3    50.00%          19                 9    52.63%           4                 0   100.00%
lib/Runtime/Library/CompoundString.cpp                                     2247              1482    34.05%         105                11    89.52%         727               127    82.53%         528               372    29.55%
lib/Runtime/Library/CompoundString.h                                       1627              1090    33.01%          51                12    76.47%         518               191    63.13%         484               332    31.40%
lib/Runtime/Library/ConcatString.cpp                                        672               504    25.00%          36                16    55.56%         368               215    41.58%         190               150    21.05%
lib/Runtime/Library/ConcatString.h                                           84                57    32.14%          12                 3    75.00%          30                 9    70.00%          16                13    18.75%
lib/Runtime/Library/ConcatString.inl                                         86                49    43.02%           4                 0   100.00%          34                 4    88.24%          18                13    27.78%
lib/Runtime/Library/CustomExternalIterator.h                                  7                 7     0.00%           5                 5     0.00%           9                 9     0.00%           0                 0         -
lib/Runtime/Library/CustomExternalWrapperObject.cpp                         697               697     0.00%          83                83     0.00%        1029              1029     0.00%         256               256     0.00%
lib/Runtime/Library/CustomExternalWrapperObject.h                           124               120     3.23%          33                31     6.06%          38                31    18.42%          52                50     3.85%
lib/Runtime/Library/DataView.cpp                                           1194               627    47.49%          23                 2    91.30%         588               216    63.27%         382               230    39.79%
lib/Runtime/Library/DataView.h                                               67                24    64.18%          16                 1    93.75%          92                19    79.35%          20                 7    65.00%
lib/Runtime/Library/DateImplementation.cpp                                 1331               833    37.42%          27                 4    85.19%        1133               514    54.63%         720               444    38.33%
lib/Runtime/Library/DateImplementation.h                                    197                86    56.35%          21                 4    80.95%         225                54    76.00%          70                35    50.00%
lib/Runtime/Library/DelayFreeArrayBufferHelper.cpp                          128               125     2.34%          13                11    15.38%         107               101     5.61%          38                37     2.63%
lib/Runtime/Library/DelayFreeArrayBufferHelper.h                             66                59    10.61%          13                11    15.38%          29                25    13.79%           8                 7    12.50%
lib/Runtime/Library/ES5Array.cpp                                            184                92    50.00%          44                14    68.18%         297               146    50.84%          76                48    36.84%
lib/Runtime/Library/ES5Array.h                                                1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
lib/Runtime/Library/ES5ArrayIndexEnumerator.cpp                              30                 0   100.00%           3                 0   100.00%          58                 0   100.00%          20                 1    95.00%
lib/Runtime/Library/ES5ArrayIndexEnumerator.h                                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
lib/Runtime/Library/ES5ArrayIndexStaticEnumerator.h                          47                47     0.00%           4                 4     0.00%          51                51     0.00%          20                20     0.00%
lib/Runtime/Library/EngineInterfaceObject.cpp                              1290               840    34.88%          21                10    52.38%         290               121    58.28%         290               218    24.83%
lib/Runtime/Library/EngineInterfaceObject.h                                   9                 2    77.78%           9                 2    77.78%          13                 2    84.62%           0                 0         -
lib/Runtime/Library/ForInObjectEnumerator.cpp                               250               109    56.40%           9                 2    77.78%         191                24    87.43%         102                41    59.80%
lib/Runtime/Library/ForInObjectEnumerator.h                                  19                 2    89.47%          17                 2    88.24%          20                 2    90.00%           0                 0         -
lib/Runtime/Library/GlobalObject.cpp                                       3494              2651    24.13%          74                26    64.86%        1227               516    57.95%        1332               797    40.17%
lib/Runtime/Library/GlobalObject.h                                            4                 4     0.00%           3                 3     0.00%           5                 5     0.00%           0                 0         -
lib/Runtime/Library/HostObjectBase.h                                          1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Library/IntlEngineInterfaceExtensionObject.cpp                 4859              3892    19.90%          67                33    50.75%        1468               818    44.28%        1366              1131    17.20%
lib/Runtime/Library/IntlEngineInterfaceExtensionObject.h                      5                 4    20.00%           5                 4    20.00%           5                 4    20.00%           0                 0         -
lib/Runtime/Library/JSON.cpp                                                162                90    44.44%           5                 0   100.00%         127                32    74.80%          54                33    38.89%
lib/Runtime/Library/JSONParser.cpp                                          219                83    62.10%           5                 0   100.00%         322                96    70.19%         132                52    60.61%
lib/Runtime/Library/JSONParser.h                                             14                 2    85.71%           7                 1    85.71%          23                 7    69.57%           2                 1    50.00%
lib/Runtime/Library/JSONScanner.cpp                                         293               205    30.03%           8                 2    75.00%         348               207    40.52%         220               133    39.55%
lib/Runtime/Library/JSONScanner.h                                             9                 5    44.44%           8                 4    50.00%          16                 8    50.00%           0                 0         -
lib/Runtime/Library/JSONStack.h                                               1                 1     0.00%           1                 1     0.00%           4                 4     0.00%           0                 0         -
lib/Runtime/Library/JSONStringBuilder.cpp                                   213               119    44.13%          11                 2    81.82%         226               100    55.75%          92                44    52.17%
lib/Runtime/Library/JSONStringifier.cpp                                     375               186    50.40%          27                 4    85.19%         666               238    64.26%         222               110    50.45%
lib/Runtime/Library/JSONStringifier.h                                        12                 3    75.00%           6                 2    66.67%          17                 5    70.59%           4                 1    75.00%
lib/Runtime/Library/JavascriptArray.cpp                                   12606              7911    37.24%         469               175    62.69%        9980              4346    56.45%        4638              2854    38.46%
lib/Runtime/Library/JavascriptArray.h                                       258               171    33.72%          59                15    74.58%         217                91    58.06%          76                54    28.95%
lib/Runtime/Library/JavascriptArray.inl                                    2604              1829    29.76%          58                19    67.24%        1456               704    51.65%         980               694    29.18%
lib/Runtime/Library/JavascriptArrayIndexEnumerator.cpp                       14                 2    85.71%           3                 0   100.00%          33                 3    90.91%           6                 2    66.67%
lib/Runtime/Library/JavascriptArrayIndexEnumeratorBase.cpp                    1                 0   100.00%           1                 0   100.00%           2                 0   100.00%           0                 0         -
lib/Runtime/Library/JavascriptArrayIndexEnumeratorBase.h                      1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
lib/Runtime/Library/JavascriptArrayIndexSnapshotEnumerator.cpp               12                 0   100.00%           3                 0   100.00%          30                 0   100.00%           6                 1    83.33%
lib/Runtime/Library/JavascriptArrayIndexStaticEnumerator.h                    7                 7     0.00%           4                 4     0.00%          20                20     0.00%           2                 2     0.00%
lib/Runtime/Library/JavascriptArrayIterator.cpp                             188               188     0.00%           2                 2     0.00%          87                87     0.00%          56                56     0.00%
lib/Runtime/Library/JavascriptArrayIterator.h                                 2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
lib/Runtime/Library/JavascriptAsyncFromSyncIterator.cpp                     380               380     0.00%          10                10     0.00%         216               216     0.00%          98                98     0.00%
lib/Runtime/Library/JavascriptAsyncFromSyncIterator.h                         2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
lib/Runtime/Library/JavascriptAsyncFunction.cpp                             197               189     4.06%          15                12    20.00%         255               241     5.49%          78                75     3.85%
lib/Runtime/Library/JavascriptAsyncFunction.h                                 5                 1    80.00%           3                 1    66.67%           9                 1    88.89%           4                 2    50.00%
lib/Runtime/Library/JavascriptAsyncGenerator.cpp                            304               304     0.00%          14                14     0.00%         235               235     0.00%          90                90     0.00%
lib/Runtime/Library/JavascriptAsyncGenerator.h                               43                43     0.00%           7                 7     0.00%          19                19     0.00%           8                 8     0.00%
lib/Runtime/Library/JavascriptAsyncGeneratorFunction.cpp                     57                52     8.77%           4                 3    25.00%          35                29    17.14%          18                15    16.67%
lib/Runtime/Library/JavascriptAsyncGeneratorFunction.h                        4                 3    25.00%           2                 1    50.00%           8                 5    37.50%           4                 4     0.00%
lib/Runtime/Library/JavascriptBigInt.cpp                                    638               638     0.00%          38                38     0.00%         522               522     0.00%         234               234     0.00%
lib/Runtime/Library/JavascriptBigInt.h                                       39                38     2.56%           4                 3    25.00%          11                 8    27.27%           8                 8     0.00%
lib/Runtime/Library/JavascriptBigIntObject.cpp                               19                19     0.00%           2                 2     0.00%           6                 6     0.00%           4                 4     0.00%
lib/Runtime/Library/JavascriptBigIntObject.h                                  1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Library/JavascriptBoolean.cpp                                   236               123    47.88%          14                 4    71.43%         162                65    59.88%          92                45    51.09%
lib/Runtime/Library/JavascriptBoolean.h                                      39                30    23.08%           5                 1    80.00%          11                 1    90.91%           6                 5    16.67%
lib/Runtime/Library/JavascriptBooleanObject.cpp                              61                52    14.75%           9                 7    22.22%          47                40    14.89%          18                16    11.11%
lib/Runtime/Library/JavascriptBooleanObject.h                                 1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
lib/Runtime/Library/JavascriptBuiltInFunctions.cpp                            6                 1    83.33%           3                 1    66.67%          13                 3    76.92%           2                 0   100.00%
lib/Runtime/Library/JavascriptDate.cpp                                     2969              2404    19.03%          68                39    42.65%        1212               848    30.03%         854               720    15.69%
lib/Runtime/Library/JavascriptDate.h                                          2                 0   100.00%           2                 0   100.00%           4                 0   100.00%           0                 0         -
lib/Runtime/Library/JavascriptError.cpp                                    5324              4647    12.72%          53                23    56.60%         736               357    51.49%        1476               728    50.68%
lib/Runtime/Library/JavascriptError.h                                        46                27    41.30%          10                 3    70.00%          28                12    57.14%           8                 6    25.00%
lib/Runtime/Library/JavascriptExceptionMetadata.cpp                          56                31    44.64%           3                 0   100.00%         112                34    69.64%          26                15    42.31%
lib/Runtime/Library/JavascriptExternalFunction.cpp                          480               399    16.88%          20                17    15.00%         304               227    25.33%         146               117    19.86%
lib/Runtime/Library/JavascriptExternalFunction.h                             10                 7    30.00%           9                 7    22.22%          12                10    16.67%           0                 0         -
lib/Runtime/Library/JavascriptFunction.cpp                                 2851              1757    38.37%         103                30    70.87%        1982               701    64.63%        1132               636    43.82%
lib/Runtime/Library/JavascriptFunction.h                                     46                18    60.87%          16                 4    75.00%          37                 7    81.08%           6                 4    33.33%
lib/Runtime/Library/JavascriptGenerator.cpp                                 346               182    47.40%          21                 7    66.67%         345               174    49.57%         148                91    38.51%
lib/Runtime/Library/JavascriptGenerator.h                                    57                30    47.37%          17                 6    64.71%          43                10    76.74%          12                 6    50.00%
lib/Runtime/Library/JavascriptGeneratorFunction.cpp                         273               178    34.80%          42                25    40.48%         276               174    36.96%         108                84    22.22%
lib/Runtime/Library/JavascriptGeneratorFunction.h                            13                 5    61.54%          11                 5    54.55%          20                 9    55.00%           4                 1    75.00%
lib/Runtime/Library/JavascriptIterator.cpp                                   42                24    42.86%           1                 0   100.00%           6                 0   100.00%           8                 6    25.00%
lib/Runtime/Library/JavascriptLibrary.cpp                                  5047              2924    42.06%         390               157    59.74%        5254              1820    65.36%        1748              1045    40.22%
lib/Runtime/Library/JavascriptLibrary.h                                     341               202    40.76%         213               124    41.78%         255               126    50.59%          42                22    47.62%
lib/Runtime/Library/JavascriptLibrary.inl                                    20                 3    85.00%           7                 3    57.14%          32                 8    75.00%           8                 1    87.50%
lib/Runtime/Library/JavascriptLibraryBase.h                                 140                80    42.86%         124                64    48.39%         128                67    47.66%           2                 2     0.00%
lib/Runtime/Library/JavascriptListIterator.cpp                               71                71     0.00%           2                 2     0.00%          30                30     0.00%          18                18     0.00%
lib/Runtime/Library/JavascriptListIterator.h                                  1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Library/JavascriptMap.cpp                                       812               514    36.70%          33                12    63.64%         505               201    60.20%         244               147    39.75%
lib/Runtime/Library/JavascriptMap.h                                           2                 0   100.00%           2                 0   100.00%           4                 0   100.00%           0                 0         -
lib/Runtime/Library/JavascriptMapIterator.cpp                                94                50    46.81%           2                 0   100.00%          42                 3    92.86%          26                13    50.00%
lib/Runtime/Library/JavascriptMapIterator.h                                   2                 1    50.00%           2                 1    50.00%           4                 1    75.00%           0                 0         -
lib/Runtime/Library/JavascriptNumber.cpp                                   1269               918    27.66%          38                17    55.26%         740               432    41.62%         454               321    29.30%
lib/Runtime/Library/JavascriptNumber.h                                       57                27    52.63%          15                 3    80.00%          48                 9    81.25%          12                 6    50.00%
lib/Runtime/Library/JavascriptNumber.inl                                    161                90    44.10%          18                 2    88.89%         129                39    69.77%          62                37    40.32%
lib/Runtime/Library/JavascriptNumberObject.cpp                              158               125    20.89%          11                 8    27.27%          48                32    33.33%          42                32    23.81%
lib/Runtime/Library/JavascriptNumberObject.h                                  1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
lib/Runtime/Library/JavascriptObject.cpp                                   2809              1515    46.07%          71                14    80.28%        1589               445    71.99%         978               532    45.60%
lib/Runtime/Library/JavascriptObject.h                                        2                 2     0.00%           2                 2     0.00%           5                 5     0.00%           0                 0         -
lib/Runtime/Library/JavascriptPromise.cpp                                  2182              1617    25.89%         130                66    49.23%        1850              1064    42.49%         648               510    21.30%
lib/Runtime/Library/JavascriptPromise.h                                      55                46    16.36%          23                14    39.13%          33                22    33.33%           4                 4     0.00%
lib/Runtime/Library/JavascriptProxy.cpp                                    2206              1363    38.21%         125                51    59.20%        1909               768    59.77%         768               444    42.19%
lib/Runtime/Library/JavascriptProxy.h                                        46                22    52.17%          10                 4    60.00%          44                 4    90.91%          16                 6    62.50%
lib/Runtime/Library/JavascriptReflect.cpp                                   784               394    49.74%          13                 0   100.00%         317                97    69.40%         248               141    43.15%
lib/Runtime/Library/JavascriptRegExpConstructor.cpp                         438               363    17.12%          29                16    44.83%         452               323    28.54%         372               225    39.52%
lib/Runtime/Library/JavascriptRegExpConstructor.h                             2                 2     0.00%           2                 2     0.00%          33                33     0.00%           0                 0         -
lib/Runtime/Library/JavascriptRegExpEnumerator.cpp                            9                 9     0.00%           3                 3     0.00%          21                21     0.00%           4                 4     0.00%
lib/Runtime/Library/JavascriptRegularExpression.cpp                        1685              1343    20.30%          78                47    39.74%        1223               757    38.10%         746               553    25.87%
lib/Runtime/Library/JavascriptRegularExpression.h                            33                13    60.61%          13                 1    92.31%          31                 1    96.77%           6                 3    50.00%
lib/Runtime/Library/JavascriptRegularExpressionResult.cpp                   118                87    26.27%           5                 2    60.00%          28                11    60.71%          26                20    23.08%
lib/Runtime/Library/JavascriptSet.cpp                                       792               452    42.93%          34                 8    76.47%         488               142    70.90%         240               123    48.75%
lib/Runtime/Library/JavascriptSet.h                                           2                 0   100.00%           2                 0   100.00%           4                 0   100.00%           0                 0         -
