Filename                                                                Regions    Missed_Regions     Regions_Cover   Functions  Missed_Functions  Executed       Lines      Missed_Lines     Lines_Cover    Branches   Missed_Branches     Branches_Cover
lib/Common/Memory/MarkContext.h                                             104                61    41.35%          10                 0   100.00%          30                 3    90.00%          26                18    30.77%
lib/Common/Memory/MarkContext.inl                                           305               226    25.90%           7                 2    71.43%         135                47    65.19%          86                53    38.37%
lib/Common/Memory/MemoryLogger.cpp                                           92                92     0.00%           9                 9     0.00%          67                67     0.00%          16                16     0.00%
lib/Common/Memory/MemoryLogger.h                                              1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Common/Memory/MemoryTracking.cpp                                         19                 5    73.68%          19                 5    73.68%          39                11    71.79%           0                 0         -
lib/Common/Memory/PageAllocator.cpp                                        3769              2362    37.33%         121                15    87.60%        1844               428    76.79%        1174               746    36.46%
lib/Common/Memory/PageAllocator.h                                           239               114    52.30%          84                26    69.05%         224                69    69.20%          74                32    56.76%
lib/Common/Memory/PagePool.h                                                147                74    49.66%          13                 0   100.00%          90                 6    93.33%          44                20    54.55%
lib/Common/Memory/Recycler.cpp                                             8125              5830    28.25%         286               123    56.99%        6043              3323    45.01%        2816              2099    25.46%
lib/Common/Memory/Recycler.h                                                900               678    24.67%         178                97    45.51%         513               293    42.88%         168               135    19.64%
lib/Common/Memory/Recycler.inl                                              471               301    36.09%          21                 8    61.90%         462               237    48.70%         140                97    30.71%
lib/Common/Memory/RecyclerFastAllocator.h                                    16                 7    56.25%           8                 3    62.50%          50                26    48.00%           2                 1    50.00%
lib/Common/Memory/RecyclerHeuristic.cpp                                     108                50    53.70%           9                 2    77.78%         119                61    48.74%          44                32    27.27%
lib/Common/Memory/RecyclerObjectDumper.cpp                                   48                31    35.42%           4                 2    50.00%          34                20    41.18%          20                16    20.00%
lib/Common/Memory/RecyclerObjectDumper.h                                      2                 0   100.00%           2                 0   100.00%           4                 0   100.00%           0                 0         -
lib/Common/Memory/RecyclerObjectGraphDumper.cpp                             201               201     0.00%           7                 7     0.00%          68                68     0.00%          56                56     0.00%
lib/Common/Memory/RecyclerPageAllocator.cpp                                   2                 1    50.00%           2                 1    50.00%           6                 3    50.00%           0                 0         -
lib/Common/Memory/RecyclerPointers.h                                         73                21    71.23%          49                 6    87.76%         174                30    82.76%           8                 6    25.00%
lib/Common/Memory/RecyclerRootPtr.h                                          83                48    42.17%          10                 0   100.00%          22                 0   100.00%          18                12    33.33%
lib/Common/Memory/RecyclerSweep.cpp                                         189               111    41.27%          17                 1    94.12%         184                11    94.02%          60                38    36.67%
lib/Common/Memory/RecyclerSweep.h                                           215               122    43.26%          18                 0   100.00%         100                 6    94.00%          48                31    35.42%
lib/Common/Memory/RecyclerSweepManager.cpp                                  697               435    37.59%          24                 1    95.83%         305                63    79.34%         192               120    37.50%
lib/Common/Memory/RecyclerSweepManager.h                                      1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
lib/Common/Memory/RecyclerWeakReference.h                                   197               107    45.69%          13                 1    92.31%         141                13    90.78%          54                29    46.30%
lib/Common/Memory/RecyclerWriteBarrierManager.cpp                           368               246    33.15%          21                 4    80.95%         294               112    61.90%         116                85    26.72%
lib/Common/Memory/RecyclerWriteBarrierManager.h                               9                 6    33.33%           8                 5    37.50%          25                21    16.00%           0                 0         -
lib/Common/Memory/SmallBlockDeclarations.inl                                111                95    14.41%           3                 2    33.33%          30                10    66.67%          26                22    15.38%
lib/Common/Memory/SmallFinalizableHeapBlock.cpp                             992               712    28.23%          27                 5    81.48%         292               101    65.41%         238               190    20.17%
lib/Common/Memory/SmallFinalizableHeapBlock.h                                84                38    54.76%          13                 2    84.62%          50                 6    88.00%          28                10    64.29%
lib/Common/Memory/SmallFinalizableHeapBucket.cpp                            264               181    31.44%          20                 6    70.00%         183                59    67.76%          54                40    25.93%
lib/Common/Memory/SmallFinalizableHeapBucket.h                               29                20    31.03%           9                 2    77.78%          27                 7    74.07%           2                 2     0.00%
lib/Common/Memory/SmallHeapBlockAllocator.cpp                               587               399    32.03%           8                 0   100.00%         141                34    75.89%         146               107    26.71%
lib/Common/Memory/SmallHeapBlockAllocator.h                                 268               171    36.19%          16                 1    93.75%         108                14    87.04%          80                52    35.00%
lib/Common/Memory/SmallLeafHeapBlock.cpp                                    107                62    42.06%           7                 2    71.43%          25                 4    84.00%          24                17    29.17%
lib/Common/Memory/SmallLeafHeapBlock.h                                        6                 0   100.00%           3                 0   100.00%           8                 0   100.00%           2                 0   100.00%
lib/Common/Memory/SmallLeafHeapBucket.cpp                                     6                 2    66.67%           6                 2    66.67%          16                 6    62.50%           0                 0         -
lib/Common/Memory/SmallNormalHeapBlock.cpp                                  245               200    18.37%          15                 8    46.67%          96                60    37.50%          58                53     8.62%
lib/Common/Memory/SmallNormalHeapBlock.h                                     12                 5    58.33%           6                 2    66.67%          16                 7    56.25%           4                 2    50.00%
lib/Common/Memory/SmallNormalHeapBucket.cpp                                 691               490    29.09%          34                19    44.12%         511               259    49.32%         210               148    29.52%
lib/Common/Memory/SmallNormalHeapBucket.h                                     3                 0   100.00%           1                 0   100.00%           4                 0   100.00%           0                 0         -
lib/Common/Memory/StressTest.cpp                                            279               279     0.00%          23                23     0.00%         241               241     0.00%          92                92     0.00%
lib/Common/Memory/StressTest.h                                                2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
lib/Common/Memory/VirtualAllocWrapper.cpp                                   575               549     4.52%          14                 8    42.86%         238               207    13.03%         168               159     5.36%
lib/Common/Memory/VirtualAllocWrapper.h                                      10                 7    30.00%           8                 5    37.50%          10                 7    30.00%           4                 4     0.00%
lib/Common/Memory/WriteBarrierMacros.h                                        1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
lib/Common/Memory/amd64/XDataAllocator.cpp                                  238               140    41.18%          10                 0   100.00%          83                12    85.54%          58                41    29.31%
lib/Common/Memory/amd64/XDataAllocator.h                                      6                 0   100.00%           6                 0   100.00%          14                 0   100.00%           0                 0         -
lib/Common/PlatformAgnostic/Arrays.h                                          1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Common/PlatformAgnostic/DateTime.h                                        2                 1    50.00%           2                 1    50.00%          14                13     7.14%           0                 0         -
lib/Common/PlatformAgnostic/DateTimeInternal.h                                2                 0   100.00%           2                 0   100.00%           2                 0   100.00%           0                 0         -
lib/Common/PlatformAgnostic/Debugger.h                                       12                12     0.00%          12                12     0.00%          36                36     0.00%           0                 0         -
lib/Common/PlatformAgnostic/Numbers.h                                         8                 8     0.00%           6                 6     0.00%           7                 7     0.00%           4                 4     0.00%
lib/Common/TemplateParameter.h                                                2                 1    50.00%           2                 1    50.00%          12                 6    50.00%           0                 0         -
lib/Common/Util/Pinned.cpp                                                    3                 0   100.00%           2                 0   100.00%           7                 0   100.00%           0                 0         -
lib/JITClient/JITManager.h                                                  267               261     2.25%          26                22    15.38%          26                22    15.38%          24                24     0.00%
lib/Jsrt/Core/JsrtContextCore.cpp                                           334               302     9.58%          37                29    21.62%         242               199    17.77%          82                77     6.10%
lib/Jsrt/Core/JsrtContextCore.h                                             205               193     5.85%          37                27    27.03%          96                80    16.67%          16                16     0.00%
lib/Jsrt/Core/JsrtCore.cpp                                                 1314              1231     6.32%         122               116     4.92%        1727              1564     9.44%         614               573     6.68%
lib/Jsrt/Jsrt.cpp                                                          4930              4472     9.29%         306               254    16.99%        5796              4751    18.03%        2358              2171     7.93%
lib/Jsrt/JsrtContext.cpp                                                    104                76    26.92%           7                 1    85.71%          71                22    69.01%          34                20    41.18%
lib/Jsrt/JsrtContext.h                                                        5                 2    60.00%           5                 2    60.00%           5                 2    60.00%           0                 0         -
lib/Jsrt/JsrtDebugEventObject.cpp                                           134               134     0.00%          12                12     0.00%         114               114     0.00%          42                42     0.00%
lib/Jsrt/JsrtDebugManager.cpp                                               539               539     0.00%          48                48     0.00%         615               615     0.00%         220               220     0.00%
lib/Jsrt/JsrtDebugManager.h                                                   7                 7     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
lib/Jsrt/JsrtDebugUtils.cpp                                                 779               779     0.00%          20                20     0.00%         397               397     0.00%         404               404     0.00%
lib/Jsrt/JsrtDebuggerObject.cpp                                             806               806     0.00%          55                55     0.00%         721               721     0.00%         240               240     0.00%
lib/Jsrt/JsrtDebuggerObject.h                                                26                26     0.00%           6                 6     0.00%          18                18     0.00%           6                 6     0.00%
lib/Jsrt/JsrtDiag.cpp                                                       511               511     0.00%          37                37     0.00%         984               984     0.00%         296               296     0.00%
lib/Jsrt/JsrtExternalArrayBuffer.cpp                                         32                21    34.38%          11                 8    27.27%          48                35    27.08%           6                 4    33.33%
lib/Jsrt/JsrtExternalObject.cpp                                             186               186     0.00%          17                17     0.00%         161               161     0.00%          56                56     0.00%
lib/Jsrt/JsrtExternalObject.h                                                 9                 8    11.11%           7                 6    14.29%          12                 9    25.00%           4                 4     0.00%
lib/Jsrt/JsrtHelper.cpp                                                      52                40    23.08%          11                 7    36.36%         111                52    53.15%          20                17    15.00%
lib/Jsrt/JsrtInternal.h                                                     407               290    28.75%          16                 2    87.50%         225                48    78.67%         102                69    32.35%
lib/Jsrt/JsrtRuntime.cpp                                                    167               142    14.97%          14                 7    50.00%         172               113    34.30%          58                49    15.52%
lib/Jsrt/JsrtRuntime.h                                                        7                 3    57.14%           7                 3    57.14%          11                 3    72.73%           0                 0         -
lib/Jsrt/JsrtSourceHolder.cpp                                               201               201     0.00%           5                 5     0.00%         136               136     0.00%          66                66     0.00%
lib/Jsrt/JsrtSourceHolder.h                                                 149               149     0.00%          12                12     0.00%          53                53     0.00%          38                38     0.00%
lib/Jsrt/JsrtThreadService.cpp                                               10                 8    20.00%           7                 5    28.57%          26                21    19.23%           2                 2     0.00%
lib/Jsrt/JsrtThreadService.h                                                  2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
lib/Parser/Alloc.cpp                                                        195               122    37.44%           3                 0   100.00%         104                21    79.81%          58                32    44.83%
lib/Parser/Alloc.h                                                            2                 1    50.00%           2                 1    50.00%           2                 1    50.00%           0                 0         -
lib/Parser/BGParseManager.cpp                                               578               578     0.00%          26                26     0.00%         454               454     0.00%         184               184     0.00%
lib/Parser/BGParseManager.h                                                   6                 6     0.00%           6                 6     0.00%           6                 6     0.00%           0                 0         -
lib/Parser/BackgroundParser.cpp                                             205               205     0.00%          23                23     0.00%         203               203     0.00%          70                70     0.00%
lib/Parser/BackgroundParser.h                                                26                26     0.00%          26                26     0.00%          26                26     0.00%           0                 0         -
lib/Parser/CaseInsensitive.cpp                                               83                29    65.06%           9                 3    66.67%          93                24    74.19%          38                12    68.42%
lib/Parser/CharClassifier.cpp                                               366               307    16.12%          25                18    28.00%         324               275    15.12%         204               180    11.76%
lib/Parser/CharClassifier.h                                                  53                18    66.04%          12                 5    58.33%          71                32    54.93%          30                15    50.00%
lib/Parser/CharMap.h                                                        297               183    38.38%          24                 8    66.67%         176                67    61.93%          90                55    38.89%
lib/Parser/CharSet.cpp                                                     2061              1346    34.69%          97                40    58.76%        1499               693    53.77%         828               519    37.32%
lib/Parser/CharSet.h                                                        832               611    26.56%          52                18    65.38%         385               159    58.70%         236               169    28.39%
lib/Parser/CharTrie.cpp                                                      97                48    50.52%          10                 5    50.00%         158                74    53.16%          56                28    50.00%
lib/Parser/CharTrie.h                                                         6                 0   100.00%           6                 0   100.00%           6                 0   100.00%           0                 0         -
lib/Parser/Chars.h                                                          176               122    30.68%          24                12    50.00%          86                44    48.84%          40                31    22.50%
lib/Parser/DebugWriter.cpp                                                   91                91     0.00%          12                12     0.00%          70                70     0.00%          32                32     0.00%
lib/Parser/DebugWriter.h                                                      3                 3     0.00%           1                 1     0.00%           7                 7     0.00%           2                 2     0.00%
lib/Parser/FormalsUtil.h                                                     20                 4    80.00%           4                 0   100.00%          30                 9    70.00%          12                 5    58.33%
lib/Parser/Hash.cpp                                                        2529              1569    37.96%          15                 2    86.67%         248                49    80.24%         826               517    37.41%
lib/Parser/Hash.h                                                           230                94    59.13%          53                13    75.47%         229                53    76.86%          70                27    61.43%
lib/Parser/HashFunc.cpp                                                      37                22    40.54%           4                 2    50.00%          37                20    45.95%          18                12    33.33%
lib/Parser/OctoquadIdentifier.cpp                                           295               266     9.83%          21                14    33.33%         308               277    10.06%         168               158     5.95%
lib/Parser/Parse.cpp                                                      13280              9479    28.62%         291               126    56.70%       11547              6697    42.00%        6230              4513    27.56%
lib/Parser/Parse.h                                                          303               209    31.02%          56                17    69.64%         272               149    45.22%         136               106    22.06%
lib/Parser/RegexCompileTime.cpp                                            3986              1956    50.93%         264                54    79.55%        3272               704    78.48%        1676               691    58.77%
lib/Parser/RegexCompileTime.h                                               228               142    37.72%          28                 2    92.86%          73                 8    89.04%          66                38    42.42%
lib/Parser/RegexParser.cpp                                                 3665              2440    33.42%          55                10    81.82%        2347               939    59.99%        1520               867    42.96%
lib/Parser/RegexParser.h                                                      5                 3    40.00%           5                 3    40.00%           9                 7    22.22%           0                 0         -
lib/Parser/RegexPattern.cpp                                                 209               151    27.75%          21                 2    90.48%         178               106    40.45%         100                84    16.00%
lib/Parser/RegexPattern.h                                                    19                17    10.53%           3                 1    66.67%           3                 1    66.67%           2                 2     0.00%
lib/Parser/RegexRuntime.cpp                                                8344              7417    11.11%         272               205    24.63%        3927              3060    22.08%        2772              2348    15.30%
lib/Parser/RegexRuntime.h                                                   407               182    55.28%         166                29    82.53%         290                51    82.41%          88                43    51.14%
lib/Parser/RegexStats.cpp                                                   156               156     0.00%          10                10     0.00%         151               151     0.00%          66                66     0.00%
lib/Parser/Scan.cpp                                                        2947              1607    45.47%          58                20    65.52%        1787               816    54.34%        1772               787    55.59%
lib/Parser/Scan.h                                                           693               425    38.67%          92                32    65.22%         382               113    70.42%         196               134    31.63%
lib/Parser/StandardChars.cpp                                                 68                12    82.35%          19                 5    73.68%          90                20    77.78%          14                 2    85.71%
lib/Parser/StandardChars.h                                                  170                90    47.06%          36                 9    75.00%         186                47    74.73%          82                46    43.90%
lib/Parser/TextbookBoyerMoore.cpp                                           415               253    39.04%          12                 5    58.33%         307               136    55.70%         164                88    46.34%
lib/Parser/TextbookBoyerMoore.h                                               9                 4    55.56%           7                 2    71.43%          13                 2    84.62%           0                 0         -
lib/Parser/cmperr.cpp                                                        19                19     0.00%           2                 2     0.00%          10                10     0.00%           4                 4     0.00%
lib/Parser/cmperr.h                                                           3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
lib/Parser/errstr.cpp                                                        45                39    13.33%           3                 2    33.33%          29                18    37.93%          12                 9    25.00%
lib/Parser/pnodewalk.h                                                      266                71    73.31%          36                 5    86.11%         383                83    78.33%         222                85    61.71%
lib/Parser/ptree.cpp                                                       1027               668    34.96%          87                25    71.26%         405                88    78.27%         302               198    34.44%
lib/Parser/ptree.h                                                          180                55    69.44%         121                26    78.51%         178                30    83.15%          38                22    42.11%
lib/Parser/rterror.cpp                                                       10                 1    90.00%           2                 0   100.00%          19                 0   100.00%           4                 1    75.00%
lib/Parser/screrror.cpp                                                     201               144    28.36%          10                 4    60.00%         146               101    30.82%          84                69    17.86%
lib/Parser/screrror.h                                                        10                 2    80.00%           4                 1    75.00%          15                 5    66.67%           6                 1    83.33%
lib/Runtime/Base/AuxPtrs.h                                                  257               114    55.64%          12                 0   100.00%         171                 4    97.66%          80                27    66.25%
lib/Runtime/Base/CallInfo.cpp                                                31                18    41.94%           3                 0   100.00%          28                13    53.57%          12                 8    33.33%
lib/Runtime/Base/CallInfo.h                                                  67                30    55.22%          15                 2    86.67%          61                15    75.41%          24                15    37.50%
lib/Runtime/Base/CharStringCache.cpp                                         85                52    38.82%           6                 2    66.67%          66                20    69.70%          24                13    45.83%
lib/Runtime/Base/CharStringCache.h                                            6                 4    33.33%           3                 1    66.67%           5                 3    40.00%           2                 2     0.00%
lib/Runtime/Base/CompactCounters.h                                          186               115    38.17%           6                 0   100.00%         136                45    66.91%          68                43    36.76%
lib/Runtime/Base/CrossSite.cpp                                              642               618     3.74%          18                14    22.22%         485               458     5.57%         256               245     4.30%
lib/Runtime/Base/CrossSite.h                                                 39                24    38.46%           1                 0   100.00%           6                 0   100.00%          10                 7    30.00%
lib/Runtime/Base/CrossSiteObject.h                                           94                94     0.00%          24                24     0.00%         147               147     0.00%          38                38     0.00%
lib/Runtime/Base/Debug.cpp                                                   27                27     0.00%           2                 2     0.00%          46                46     0.00%          10                10     0.00%
lib/Runtime/Base/Debug.h                                                      1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Base/Entropy.h                                                    1                 0   100.00%           1                 0   100.00%           5                 0   100.00%           0                 0         -
lib/Runtime/Base/Exception.cpp                                               56                46    17.86%           2                 1    50.00%          41                26    36.59%          26                20    23.08%
lib/Runtime/Base/ExpirableObject.cpp                                         87                51    41.38%           9                 3    66.67%          37                 9    75.68%          22                13    40.91%
lib/Runtime/Base/ExpirableObject.h                                           18                17     5.56%           2                 1    50.00%           4                 1    75.00%           2                 2     0.00%
lib/Runtime/Base/FunctionBody.cpp                                         10002              6863    31.38%         604               218    63.91%        6619              3001    54.66%        3396              2489    26.71%
lib/Runtime/Base/FunctionBody.h                                            2520              1524    39.52%         513               120    76.61%        1225               347    71.67%         610               433    29.02%
lib/Runtime/Base/FunctionExecutionStateMachine.cpp                         1131               743    34.31%          41                 9    78.05%         646               227    64.86%         458               278    39.30%
lib/Runtime/Base/FunctionExecutionStateMachine.h                              5                 1    80.00%           5                 1    80.00%           5                 1    80.00%           0                 0         -
lib/Runtime/Base/FunctionInfo.cpp                                            58                26    55.17%          11                 1    90.91%          33                 2    93.94%          18                 9    50.00%
lib/Runtime/Base/FunctionInfo.h                                             122                67    45.08%          52                17    67.31%          79                31    60.76%          28                22    21.43%
lib/Runtime/Base/LeaveScriptObject.cpp                                       61                36    40.98%           3                 0   100.00%          68                 9    86.76%          20                13    35.00%
lib/Runtime/Base/LeaveScriptObject.h                                         42                24    42.86%           2                 0   100.00%          13                 0   100.00%          10                 7    30.00%
lib/Runtime/Base/LineOffsetCache.cpp                                        262               146    44.27%          12                 3    75.00%         167                26    84.43%          94                48    48.94%
lib/Runtime/Base/PerfHint.cpp                                                64                64     0.00%           1                 1     0.00%          30                30     0.00%          18                18     0.00%
lib/Runtime/Base/PropertyRecord.cpp                                         391               309    20.97%          14                 5    64.29%         146                84    42.47%         130                82    36.92%
lib/Runtime/Base/PropertyRecord.h                                            79                36    54.43%          36                11    69.44%         114                38    66.67%          38                24    36.84%
lib/Runtime/Base/RegexPatternMruMap.h                                         1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Base/ScriptContext.cpp                                         4642              3484    24.95%         319               154    51.72%        4368              2680    38.64%        1572              1230    21.76%
lib/Runtime/Base/ScriptContext.h                                            254               156    38.58%         163                86    47.24%         384               230    40.10%          50                39    22.00%
lib/Runtime/Base/ScriptContextBase.h                                          6                 3    50.00%           6                 3    50.00%          10                 7    30.00%           0                 0         -
lib/Runtime/Base/ScriptContextOptimizationOverrideInfo.cpp                  276               264     4.35%          25                18    28.00%         202               173    14.36%          76                73     3.95%
lib/Runtime/Base/ScriptContextOptimizationOverrideInfo.h                      6                 5    16.67%           6                 5    16.67%           6                 5    16.67%           0                 0         -
lib/Runtime/Base/ScriptContextProfiler.cpp                                  173               173     0.00%          12                12     0.00%         116               116     0.00%          56                56     0.00%
lib/Runtime/Base/ScriptContextProfiler.h                                      3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Base/ScriptMemoryDumper.cpp                                      69                69     0.00%          18                18     0.00%         167               167     0.00%          22                22     0.00%
lib/Runtime/Base/ScriptMemoryDumper.h                                         1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Base/SourceContextInfo.cpp                                       25                13    48.00%           3                 1    66.67%          44                26    40.91%          18                 9    50.00%
lib/Runtime/Base/SourceContextInfo.h                                          3                 0   100.00%           1                 0   100.00%           1                 0   100.00%           4                 0   100.00%
lib/Runtime/Base/SourceHolder.cpp                                             4                 4     0.00%           2                 2     0.00%          14                14     0.00%           2                 2     0.00%
lib/Runtime/Base/SourceHolder.h                                              40                32    20.00%          14                 7    50.00%          36                19    47.22%          12                12     0.00%
lib/Runtime/Base/StackProber.cpp                                             19                12    36.84%           1                 0   100.00%          12                 0   100.00%           4                 3    25.00%
lib/Runtime/Base/StackProber.h                                                7                 0   100.00%           2                 0   100.00%           5                 0   100.00%           4                 0   100.00%
lib/Runtime/Base/TempArenaAllocatorObject.cpp                                58                26    55.17%           5                 0   100.00%          44                 7    84.09%          14                 9    35.71%
lib/Runtime/Base/TempArenaAllocatorObject.h                                  19                17    10.53%           3                 1    66.67%           6                 1    83.33%           2                 2     0.00%
lib/Runtime/Base/ThreadBoundThreadContextManager.cpp                        110               105     4.55%           7                 6    14.29%         177               168     5.08%          52                50     3.85%
lib/Runtime/Base/ThreadContext.cpp                                         4311              2846    33.98%         259               100    61.39%        3092              1442    53.36%        1518              1024    32.54%
lib/Runtime/Base/ThreadContext.h                                            743               372    49.93%         201                68    66.17%         535               193    63.93%         140               102    27.14%
lib/Runtime/Base/ThreadContextInfo.cpp                                      111                76    31.53%          66                50    24.24%         203               150    26.11%          10                 8    20.00%
lib/Runtime/Base/ThreadContextInfo.h                                          9                 3    66.67%           9                 3    66.67%          17                 3    82.35%           0                 0         -
lib/Runtime/Base/ThreadContextTlsEntry.cpp                                  226               120    46.90%          15                 5    66.67%         120                35    70.83%          56                34    39.29%
lib/Runtime/Base/ThreadContextTlsEntry.h                                     69                49    28.99%           5                 0   100.00%          46                15    67.39%          24                16    33.33%
lib/Runtime/Base/ThreadServiceWrapperBase.cpp                               333               330     0.90%          10                 8    20.00%         175               170     2.86%         144               143     0.69%
lib/Runtime/Base/ThreadServiceWrapperBase.h                                   5                 5     0.00%           5                 5     0.00%          10                10     0.00%           0                 0         -
lib/Runtime/Base/Utf8SourceInfo.cpp                                         583               365    37.39%          28                 4    85.71%         263                61    76.81%         166               112    32.53%
lib/Runtime/Base/Utf8SourceInfo.h                                           270               218    19.26%          47                24    48.94%         189               111    41.27%          70                60    14.29%
lib/Runtime/Base/VTuneChakraProfile.cpp                                      88                83     5.68%           5                 2    60.00%         134               119    11.19%          30                28     6.67%
lib/Runtime/Base/ittnotify_config.h                                           2                 2     0.00%           2                 2     0.00%          11                11     0.00%           0                 0         -
lib/Runtime/Base/jitprofiling.cpp                                            68                49    27.94%           4                 2    50.00%         102                73    28.43%          48                41    14.58%
lib/Runtime/ByteCode/AsmJsByteCodeDumper.cpp                               3796              3796     0.00%          67                67     0.00%         906               906     0.00%        1722              1722     0.00%
lib/Runtime/ByteCode/AsmJsByteCodeDumper.h                                    5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
lib/Runtime/ByteCode/AsmJsByteCodeWriter.cpp                               1244              1102    11.41%          69                44    36.23%         473               305    35.52%         596               555     6.88%
lib/Runtime/ByteCode/AuxArray.h                                               4                 4     0.00%           4                 4     0.00%           5                 5     0.00%           0                 0         -
lib/Runtime/ByteCode/BackendOpCodeAttr.cpp                                  182                96    47.25%          36                 4    88.89%         135                16    88.15%          38                23    39.47%
lib/Runtime/ByteCode/ByteBlock.cpp                                          137               124     9.49%           8                 5    37.50%          59                47    20.34%          34                32     5.88%
lib/Runtime/ByteCode/ByteBlock.h                                             13                 7    46.15%           4                 2    50.00%           8                 4    50.00%           0                 0         -
lib/Runtime/ByteCode/ByteCodeDumper.cpp                                    2536              2536     0.00%          74                74     0.00%        1405              1405     0.00%        1150              1150     0.00%
lib/Runtime/ByteCode/ByteCodeDumper.h                                        57                57     0.00%           3                 3     0.00%          19                19     0.00%          12                12     0.00%
lib/Runtime/ByteCode/ByteCodeEmitter.cpp                                   9877              6496    34.23%         255               104    59.22%       10036              5073    49.45%        4992              2981    40.28%
lib/Runtime/ByteCode/ByteCodeGenerator.cpp                                 4618              2330    49.55%         151                22    85.43%        4202              1330    68.35%        2662              1216    54.32%
lib/Runtime/ByteCode/ByteCodeGenerator.h                                    109                46    57.80%          40                11    72.50%         114                29    74.56%          42                24    42.86%
